8.889706790159331399e-08
8.885886858350788101e-08
8.897912559459605476e-08
8.910622395592692616e-08
8.924311792556379514e-08
8.939029160638841716e-08
8.964004171525938693e-08
8.987414527446134415e-08
8.991447016617949112e-08
9.027320312460575852e-08
9.042118080706028851e-08
9.056536503377351099e-08
9.080364090733482559e-08
9.104838654502379299e-08
9.129975245781415187e-08
9.155752967566158921e-08
9.182128392496971234e-08
9.209044298652171232e-08
9.236436770684302583e-08
9.264238428716872644e-08
9.292380780156085053e-08
9.320795590766064612e-08
9.349416143027081194e-08
9.378174774376431262e-08
9.407006253510751357e-08
9.435846638584506704e-08
9.464633131453760729e-08
9.493303871793776683e-08
9.521797536762012226e-08
9.550054794996834874e-08
9.578016483505885346e-08
9.605620739314996508e-08
9.632795171817959042e-08
9.659509634169040744e-08
9.685998174843428119e-08
9.713015778468816976e-08
9.738841385829900252e-08
9.763508236577249733e-08
9.787120492508007399e-08
9.809924746571497328e-08
9.831997121839449872e-08
9.853401443543090383e-08
9.874166595021740316e-08
9.894323223487646170e-08
9.913829884618950735e-08
9.932734447047560016e-08
9.951016037022597187e-08
9.968726492600369769e-08
9.985831147794107657e-08
1.000232993084625005e-07
1.001822120178078401e-07
1.003350445220953780e-07
1.004817750617984423e-07
1.006223930916767802e-07
1.007568928342523704e-07
1.008852583813906823e-07
1.010074711168417501e-07
1.011235177664286776e-07
1.012333907299318624e-07
1.013370732199863574e-07
1.014345543946390738e-07
1.015258215686173116e-07
1.016108640529454938e-07
1.016896698519373835e-07
1.017622289924778893e-07
1.018285315548061942e-07
1.018885676477870523e-07
1.019423281492469001e-07
1.019898042140397258e-07
1.020309872752317109e-07
1.020658686162764958e-07
1.020944393146967134e-07
1.021166895208294789e-07
1.021326074978914548e-07
1.021421779400726567e-07
1.021453791060985306e-07
